CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50102761,CARDINAL CAFE,Queens,9420,GUY R BREWER BLVD,11433,7182625178,Coffee/Tea,12/08/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,16,,,02/21/2022,Cycle Inspection / Initial Inspection,40.702524573156,-73.795577947089,412,27,024600,4215630,4101040043,QN61
50102761,CARDINAL CAFE,Queens,9420,GUY R BREWER BLVD,11433,7182625178,Coffee/Tea,12/08/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,16,,,02/21/2022,Cycle Inspection / Initial Inspection,40.702524573156,-73.795577947089,412,27,024600,4215630,4101040043,QN61
50102761,CARDINAL CAFE,Queens,9420,GUY R BREWER BLVD,11433,7182625178,Coffee/Tea,12/08/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,16,,,02/21/2022,Cycle Inspection / Initial Inspection,40.702524573156,-73.795577947089,412,27,024600,4215630,4101040043,QN61
50090875,"DUNKIN', 'BASKIN ROBBINS",Brooklyn,1621,AVENUE U,11229,7189752565,Coffee/Tea,12/08/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,12/08/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.598970063379,-73.955196593208,315,48,058000,3198174,3073210040,BK44
50090875,"DUNKIN', 'BASKIN ROBBINS",Brooklyn,1621,AVENUE U,11229,7189752565,Coffee/Tea,12/08/2021,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,12/08/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.598970063379,-73.955196593208,315,48,058000,3198174,3073210040,BK44
50108819,NERD BE COOL,Brooklyn,314,SACKETT STREET,11231,6468730266,Coffee/Tea,12/08/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,24,N,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.682894927068,-73.995143350635,306,39,007500,3007010,3004280009,BK33
50102761,CARDINAL CAFE,Queens,9420,GUY R BREWER BLVD,11433,7182625178,Coffee/Tea,12/08/2021,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,16,,,02/21/2022,Cycle Inspection / Initial Inspection,40.702524573156,-73.795577947089,412,27,024600,4215630,4101040043,QN61
50106021,TAMMAM CAFE,Brooklyn,735,NOSTRAND AVENUE,11216,3477894734,Coffee/Tea,12/09/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,12/09/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.672146680963,-73.95027696262,308,35,031702,3031915,3012480008,BK61
50108407,MAISON DU TSURU,Brooklyn,428,HUMBOLDT STREET,11211,6469327763,Coffee/Tea,12/09/2021,Violations were cited in the following area(s).,05H,"No facilities available to wash, rinse and sanitize utensils and/or equipment.",Critical,12,A,12/09/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.716550978308,-73.943000132185,301,34,047700,3325323,3028830006,BK90
50108490,BLUESTOCKINGS,Manhattan,116,SUFFOLK STREET,10002,__________,Coffee/Tea,12/09/2021,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,14,N,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.71899341674,-73.98606787083,103,01,001402,1004167,1003480010,MN28
50047067,STARBUCKS RESERVE,Brooklyn,154,N 7TH ST,11249,7183840152,Coffee/Tea,12/09/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,4,A,12/09/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.718097331723,-73.958175315638,301,33,055300,3398112,3023270019,BK73
50108490,BLUESTOCKINGS,Manhattan,116,SUFFOLK STREET,10002,__________,Coffee/Tea,12/09/2021,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,14,N,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.71899341674,-73.98606787083,103,01,001402,1004167,1003480010,MN28
50108407,MAISON DU TSURU,Brooklyn,428,HUMBOLDT STREET,11211,6469327763,Coffee/Tea,12/09/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,12,A,12/09/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.716550978308,-73.943000132185,301,34,047700,3325323,3028830006,BK90
50047067,STARBUCKS RESERVE,Brooklyn,154,N 7TH ST,11249,7183840152,Coffee/Tea,12/09/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,4,A,12/09/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.718097331723,-73.958175315638,301,33,055300,3398112,3023270019,BK73
50106021,TAMMAM CAFE,Brooklyn,735,NOSTRAND AVENUE,11216,3477894734,Coffee/Tea,12/09/2021,Violations were cited in the following area(s).,20D,"“Choking first aid” poster not posted. “Alcohol and pregnancy” warning sign not posted. Resuscitation equipment: exhaled air resuscitation masks (adult & pediatric), latex gloves, sign not posted.",Not Critical,,,,02/21/2022,Administrative Miscellaneous / Re-inspection,40.672146680963,-73.95027696262,308,35,031702,3031915,3012480008,BK61
50047067,STARBUCKS RESERVE,Brooklyn,154,N 7TH ST,11249,7183840152,Coffee/Tea,12/09/2021,Violations were cited in the following area(s).,16C,Required calorie information not posted/improperly posted.,Not Critical,,,,02/21/2022,Calorie Posting / Initial Inspection,40.718097331723,-73.958175315638,301,33,055300,3398112,3023270019,BK73
50106021,TAMMAM CAFE,Brooklyn,735,NOSTRAND AVENUE,11216,3477894734,Coffee/Tea,12/09/2021,Violations were cited in the following area(s).,10H,Proper sanitization not provided for utensil ware washing operation.,Not Critical,4,A,12/09/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.672146680963,-73.95027696262,308,35,031702,3031915,3012480008,BK61
50108490,BLUESTOCKINGS,Manhattan,116,SUFFOLK STREET,10002,__________,Coffee/Tea,12/09/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,14,N,,02/21/2022,Pre-permit (Operational) / Initial Inspection,40.71899341674,-73.98606787083,103,01,001402,1004167,1003480010,MN28
50048234,"DUNKIN', 'BASKIN ROBBINS",Brooklyn,573,LAFAYETTE AVENUE,11205,7182308937,Coffee/Tea,12/10/2021,Violations were cited in the following area(s).,09C,Food contact surface not properly maintained.,Not Critical,13,A,12/10/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.689801817036,-73.952012610415,303,36,024100,3049735,3017830058,BK75
50102945,BLUESTONE LANE,Manhattan,30,HUDSON YARDS,10001,9176530633,Coffee/Tea,12/10/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,9,A,12/10/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.753710037499,-73.999779827939,104,03,009900,1088961,1007027501,MN13
50066104,TBAAR,Queens,13670,ROOSEVELT AVE,11354,7188776060,Coffee/Tea,12/10/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,39,,,02/21/2022,Cycle Inspection / Initial Inspection,40.760184437009,-73.827602780999,407,20,085300,4113553,4050190052,QN22
41229111,HUNGRY GHOST,Brooklyn,183,STERLING PLACE,11238,7187837375,Coffee/Tea,12/10/2021,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,35,,,02/21/2022,Cycle Inspection / Initial Inspection,40.676301263217,-73.971429007508,308,35,016300,3331281,3011640001,BK64
41229111,HUNGRY GHOST,Brooklyn,183,STERLING PLACE,11238,7187837375,Coffee/Tea,12/10/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,35,,,02/21/2022,Cycle Inspection / Initial Inspection,40.676301263217,-73.971429007508,308,35,016300,3331281,3011640001,BK64
50066104,TBAAR,Queens,13670,ROOSEVELT AVE,11354,7188776060,Coffee/Tea,12/10/2021,Violations were cited in the following area(s).,16C,Required calorie information not posted/improperly posted.,Not Critical,,,,02/21/2022,Calorie Posting / Initial Inspection,40.760184437009,-73.827602780999,407,20,085300,4113553,4050190052,QN22
41229111,HUNGRY GHOST,Brooklyn,183,STERLING PLACE,11238,7187837375,Coffee/Tea,12/10/2021,Violations were cited in the following area(s).,20A,Food allergy information poster not conspicuously posted where food is being prepared or processed by food workers.,Not Critical,,,,02/21/2022,Administrative Miscellaneous / Initial Inspection,40.676301263217,-73.971429007508,308,35,016300,3331281,3011640001,BK64
50066104,TBAAR,Queens,13670,ROOSEVELT AVE,11354,7188776060,Coffee/Tea,12/10/2021,Violations were cited in the following area(s).,22E,ROP processing equipment not approved by DOHMH.,Not Critical,,,,02/21/2022,Administrative Miscellaneous / Initial Inspection,40.760184437009,-73.827602780999,407,20,085300,4113553,4050190052,QN22
50048234,"DUNKIN', 'BASKIN ROBBINS",Brooklyn,573,LAFAYETTE AVENUE,11205,7182308937,Coffee/Tea,12/10/2021,Violations were cited in the following area(s).,04H,"Raw, cooked or prepared food is adulterated, contaminated, cross-contaminated, or not discarded in accordance with HACCP plan.",Critical,13,A,12/10/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.689801817036,-73.952012610415,303,36,024100,3049735,3017830058,BK75
41229111,HUNGRY GHOST,Brooklyn,183,STERLING PLACE,11238,7187837375,Coffee/Tea,12/10/2021,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,35,,,02/21/2022,Cycle Inspection / Initial Inspection,40.676301263217,-73.971429007508,308,35,016300,3331281,3011640001,BK64
50048234,"DUNKIN', 'BASKIN ROBBINS",Brooklyn,573,LAFAYETTE AVENUE,11205,7182308937,Coffee/Tea,12/10/2021,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,12/10/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.689801817036,-73.952012610415,303,36,024100,3049735,3017830058,BK75
50102945,BLUESTONE LANE,Manhattan,30,HUDSON YARDS,10001,9176530633,Coffee/Tea,12/10/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,9,A,12/10/2021,02/21/2022,Pre-permit (Operational) / Re-inspection,40.753710037499,-73.999779827939,104,03,009900,1088961,1007027501,MN13
50048234,"DUNKIN', 'BASKIN ROBBINS",Brooklyn,573,LAFAYETTE AVENUE,11205,7182308937,Coffee/Tea,12/10/2021,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,13,A,12/10/2021,02/21/2022,Cycle Inspection / Initial Inspection,40.689801817036,-73.952012610415,303,36,024100,3049735,3017830058,BK75
41229111,HUNGRY GHOST,Brooklyn,183,STERLING PLACE,11238,7187837375,Coffee/Tea,12/10/2021,Violations were cited in the following area(s).,04N,"Filth flies or food/refuse/sewage-associated (FRSA) flies present in facility’s food and/or non-food areas.  Filth flies include house flies, little house flies, blow flies, bottle flies and flesh flies.  Food/refuse/sewage-associated flies include fruit flies, drain flies and Phorid flies.",Critical,35,,,02/21/2022,Cycle Inspection / Initial Inspection,40.676301263217,-73.971429007508,308,35,016300,3331281,3011640001,BK64
