Summons Number,Plate ID,Registration State,Plate Type,Issue Date,Violation Code,Vehicle Body Type,Vehicle Make,Issuing Agency,Street Code1,Street Code2,Street Code3,Vehicle Expiration Date,Violation Location,Violation Precinct,Issuer Precinct,Issuer Code,Issuer Command,Issuer Squad,Violation Time,Time First Observed,Violation County,Violation In Front Of Or Opposite,House Number,Street Name,Intersecting Street,Date First Observed,Law Section,Sub Division,Violation Legal Code,Days Parking In Effect    ,From Hours In Effect,To Hours In Effect,Vehicle Color,Unregistered Vehicle?,Vehicle Year,Meter Number,Feet From Curb,Violation Post Code,Violation Description,No Standing or Stopping Violation,Hydrant Violation,Double Parking Violation
7287129115,JWD2754,PA,PAS,07/09/2015,40,4DSD,BMW,T,35610,14510,15710,20150588,0020,20,20,354212,T103,G,0953A,,NY,R,55,W 92nd St,,0,408,e2,,YYYYYYY,,,WHITE,,0,,7,50 7,40-Fire Hydrant,,,
7287129139,GGV9497,NY,PAS,07/09/2015,70,4DSD,FORD,T,35630,14510,15710,20150708,0020,20,20,354212,T103,G,1009A,,NY,F,70,W 93rd St,,0,408,j3,,YYYYYYY,,,BLACK,,2010,,0,50 7,70A-Reg. Sticker Expired (NYS),,,
7287129206,GRP2278,NY,PAS,07/09/2015,71,SUBN,CHRYS,T,13610,35610,35630,20160603,0020,20,20,354212,T103,G,1042A,,NY,F,2496,Broadway,,0,408,j6,,YYYYYYY,,,BLUE,,2014,,0,50 7,71A-Insp Sticker Expired (NYS),,,
7287129218,GTA6351,NY,PAS,07/09/2015,20,4DSD,LEXUS,T,35610,13610,44990,20160902,0020,20,20,354212,T103,G,1053A,,NY,O,251,W 92nd St,,0,408,d,,YYYYY,0800A,0400P,WH,,1998,,0,50 7,20A-No Parking (Non-COM),,,
7287129220,XBYG34,NJ,PAS,07/09/2015,20,DELV,ISUZU,T,13610,35530,35550,20150088,0020,20,20,354212,T103,G,1108A,1035A,NY,R,2412,Broadway,,0,408,d,,YYYYYYY,,,GREEN,,0,,0,50 7,20-No Parking (Com Plate),,,
7287130221,GBSI7,NY,COM,07/16/2015,37,VAN,FORD,T,13610,35610,35630,20170331,0020,20,20,354212,T103,G,0858A,0829A,NY,F,2488,Broadway,,20150716,408,h1,,Y,0830A,1000P,WH,,2008,121-8158,0,28 7,37-Expired Muni Meter,,,
7287130245,GFJ8279,NY,PAS,07/16/2015,71,2DSD,BMW,T,35590,14510,15710,20150818,0020,20,20,354212,T103,G,0912A,,NY,F,20,W 91st St,,0,408,j6,,,,,SILVE,,1998,,0,28 7,71-Insp. Sticker Missing (NYS,,,
7287130257,GGF6310,NY,PAS,07/16/2015,70,SUBN,FORD,T,35590,15710,11710,20150715,0020,20,20,354212,T103,G,0920A,,NY,F,136,W 91st St,,0,408,j3,,YYYYYYY,,,GR,,1998,,0,28 7,70A-Reg. Sticker Expired (NYS),,,
7287130270,GSU9262,NY,PAS,07/16/2015,20,4DSD,VOLKS,T,35590,14510,15710,20160815,0020,20,20,354212,T103,G,0934A,,NY,O,44,W 91st St,,0,408,d,,YYYYY,0700A,0400P,BK,,2013,,0,28 7,20A-No Parking (Non-COM),,,
7287130312,M91CDT,NJ,PAS,07/16/2015,20,SUBN,BMW,T,35590,14510,15710,88888888,0020,20,20,354212,T103,G,1007A,,NY,O,50,W 91st St,,0,408,d,,YYYYY,0700A,0400P,BLACK,,0,,0,28 7,20A-No Parking (Non-COM),,,
7287130336,XCKA81,NJ,PAS,07/16/2015,16,VAN,FORD,T,15710,35550,35570,20150088,0020,20,20,354212,T103,G,1015A,0940A,NY,O,610,Columbus Ave,,20150716,408,k2,,YYYYY,0700A,0700P,WHITE,,0,,0,28 7,16-No Std (Com Veh) Com Plate,,,
7287130361,GBV4314,NY,PAS,07/16/2015,20,SUBN,JEEP,T,35550,15710,11710,20160916,0020,20,20,354212,T103,G,1026A,,NY,O,129,W 89th St,,0,408,d,,YYYYY,0700A,0400P,BK,,2012,,0,28 7,20A-No Parking (Non-COM),,,
7287130385,GWB6073,NY,PAS,07/16/2015,20,SUBN,BUICK,T,35550,15710,11710,20170227,0020,20,20,354212,T103,G,1029A,,NY,O,129,W 89th St,,0,408,d,,YYYYY,0700A,0400P,BK,,2015,,0,28 7,20A-No Parking (Non-COM),,,
7287130415,GTS9923,NY,PAS,07/16/2015,38,SUBN,JEEP,T,11710,35510,35530,20160602,0020,20,20,354212,T103,G,1041A,,NY,O,568,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,BL,,2005,,0,28 7,38-Failure to Display Muni Rec,,,
7287130452,GWE6049,NY,PAS,07/17/2015,20,SUBN,TOYOT,T,35590,14510,15710,20170531,0020,20,20,354212,T103,G,0823A,,NY,O,50,W 91st St,,0,408,d,,YYYYY,0700A,0400P,GY,,2015,,0,58 7,20A-No Parking (Non-COM),,,
7287130520,TOPHAT5,NY,COM,07/17/2015,20,VAN,CHEVR,T,35590,14510,15710,20160531,0020,20,20,354212,T103,G,0901A,0830A,NY,O,70,W 91st St,,20150717,408,d,,YYYYY,0800A,0600P,RED,,2002,,0,58 7,20-No Parking (Com Plate),,,
7287130592,XX581Y,NJ,PAS,07/17/2015,46,DELV,FRUEH,T,13610,35610,35630,20150088,0020,20,20,354212,T103,G,0940A,0910A,NY,F,2498,Broadway,,0,408,f1,,,,,WHITE,,0,,0,58 7,46-Double Parking (Com Plate),,,
7287131663,GXL5586,NY,PAS,07/24/2015,20,4DSD,HONDA,T,35610,14510,15710,20170426,0020,20,20,354212,T103,G,0850A,,NY,O,35,W 92nd St,,0,408,d,,YYYYY,0700A,0400P,BK,,2015,,0,38 7,20A-No Parking (Non-COM),,,
7287131675,GYW4005,NY,PAS,07/24/2015,20,SUBN,CHEVR,T,35610,14510,15710,20150811,0020,20,20,354212,T103,G,0853A,,NY,O,35,W 92nd St,,0,408,d,,YYYYY,0700A,0400P,BLUE,,2015,,0,38 7,20A-No Parking (Non-COM),,,
7287131687,X63AXV,NJ,PAS,07/24/2015,20,4DSD,LEXUS,T,35610,14510,15710,88888888,0020,20,20,354212,T103,G,0855A,,NY,O,35,W 92nd St,,0,408,d,,YYYYY,0700A,0400P,BLUE,,0,,0,38 7,20A-No Parking (Non-COM),,,
7287131717,RPJ55W,NJ,PAS,07/24/2015,20,4DSD,TOYOT,T,35610,14510,15710,88888888,0020,20,20,354212,T103,G,0901A,,NY,O,42,W 92nd St,,0,408,d,,YYYYY,0700A,0400P,RED,,0,,0,38 7,20A-No Parking (Non-COM),,,
7287131730,GTF9805,NY,PAS,07/24/2015,20,SUBN,HONDA,T,35590,14510,15710,20160916,0020,20,20,354212,T103,G,0905A,,NY,O,50,W 91st St,,0,408,d,,YYYYY,0700A,0400P,BL,,2003,,0,38 7,20A-No Parking (Non-COM),,,
7287131778,GHE7832,NY,PAS,07/24/2015,21,4DSD,TOYOT,T,14510,35570,35590,20150819,0020,20,20,354212,T103,G,0916A,,NY,O,300,Central Park West,,0,408,d1,,Y  Y,0830A,1000A,GY,,2006,,0,38 7,21-No Parking (street clean),,,
7287131870,GWB2087,NY,PAS,07/24/2015,71,4DSD,VOLKS,T,35590,15710,11710,20170112,0020,20,20,354212,T103,G,1010A,,NY,O,165,W 91st St,,0,408,j6,,,,,BLACK,,2011,,0,38 7,71-Insp. Sticker Missing (NYS,,,
7287131912,NYP943,NJ,PAS,07/27/2015,14,SUBN,HONDA,T,35630,15710,11710,88888888,0020,20,20,354212,T103,G,0919A,,NY,O,147,W 93rd St,,0,408,c,,YYYYY,0700A,0400P,GREY,,0,,0,50 7,14-No Standing,,,
7287131948,GHP9740,NY,PAS,07/27/2015,20,4DSD,ACURA,T,35610,14510,15710,20150709,0020,20,20,354212,T103,G,0944A,,NY,O,35,W 92nd St,,0,408,d,,YYYYY,0700A,0400P,GY,,2005,,0,50 7,20A-No Parking (Non-COM),,,
7287131950,GZZ6839,NY,PAS,07/27/2015,20,SUBN,VOLKS,T,35610,14510,15710,20150901,0020,20,20,354212,T103,G,0946A,,NY,O,49,W 92nd St,,0,408,d,,YYYYY,0700A,0400P,BLUE,,2015,,0,50 7,20A-No Parking (Non-COM),,,
7287131985,GSC1405,NY,PAS,07/27/2015,20,4DSD,SUBAR,T,35550,15710,11710,20160715,0020,20,20,354212,T103,G,1014A,,NY,O,135,W 89th St,,0,408,d,,YYYYY,0700A,0400P,BL,,2015,,0,50 7,20A-No Parking (Non-COM),,,
7287131997,GVH4836,NY,PAS,07/27/2015,20,SUBN,NISSA,T,35550,15710,11710,20161221,0020,20,20,354212,T103,G,1015A,,NY,O,135,W 89th St,,0,408,d,,YYYYY,0700A,0400P,RD,,2013,,0,50 7,20A-No Parking (Non-COM),,,
7287132023,GSY7813,PA,PAS,07/27/2015,20,4DSD,HONDA,T,35550,15710,11710,20160588,0020,20,20,354212,T103,G,1020A,,NY,O,129,W 89th St,,0,408,d,,YYYYY,0700A,0400P,GREY,,0,,0,50 7,20A-No Parking (Non-COM),,,
7287132059,GMU3011,NY,PAS,07/27/2015,14,4DSD,SUBAR,T,35550,15710,11710,20160420,0020,20,20,354212,T103,G,1024A,,NY,O,129,W 89th St,,0,408,c,,YYYYY,0700A,0400P,GY,,2005,,0,50 7,14-No Standing,,,
7287132084,GRE5774,NY,PAS,07/27/2015,38,SUBN,BMW,T,13610,35550,35570,20160731,0020,20,20,354212,T103,G,1042A,,NY,F,2421,Broadway,,0,408,h1,,Y,0830A,1000P,WH,,2014,,0,50 7,38-Failure to Display Muni Rec,,,
7288790885,GPH8036,NY,PAS,06/26/2015,40,4DSD,NISSA,T,35490,15710,11710,20160403,0020,20,20,359326,T103,N,1211P,,NY,F,129,W 86th St,,0,408,e2,,YYYYYYY,,,GY,,2005,,6,08 7,40-Fire Hydrant,,,
7288790927,T665248C,NY,OMT,06/26/2015,40,SUBN,CHEVR,T,11710,0,0,20160430,0020,20,20,359326,T103,N,1226P,,NY,I,W,Amsterdam Ave,15ft S/of W 83rd St,0,408,e2,,YYYYYYY,,,BK,,2013,,4,08 7,40-Fire Hydrant,,,
7288790939,XAWU16,NJ,PAS,06/26/2015,40,VAN,CHEVR,T,11710,35390,35410,88880088,0020,20,20,359326,T103,N,1229P,,NY,F,448,Amsterdam Ave,,0,408,e2,,YYYYYYY,,,WHITE,,0,,6,08 7,40-Fire Hydrant,,,
7288790964,GMH7827,NY,PAS,06/26/2015,71,SUBN,HONDA,T,11710,35330,35350,20160309,0020,20,20,359326,T103,N,1237P,,NY,F,391,Amsterdam Ave,,0,408,j6,,YYYYYYY,,,GY,,2014,,0,08 7,71A-Insp Sticker Expired (NYS),,,
7288790976,GNR6823,NY,PAS,06/26/2015,38,SUBN,TOYOT,T,11710,35330,35350,20160531,0020,20,20,359326,T103,N,1239P,,NY,O,380,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,TN,,2014,,0,08 7,38-Failure to Display Muni Rec,,,
7288791014,W30CVZ,NJ,PAS,06/26/2015,14,4DSD,MINI,T,35230,13610,44990,88888888,0020,20,20,359326,T103,N,1259P,,NY,O,240,W 73rd St,,0,408,c,,YYYYYYY,,,RED,,0,,0,08 7,14-No Standing,,,
7288791063,TOPHAT9,NY,COM,06/26/2015,20,VAN,CHEVR,T,35190,11710,44990,20160430,0020,20,20,359326,T103,N,0258P,0215P,NY,F,258,W 71st St,,20150626,408,d,,Y,0800A,0600P,RD,,0,,0,08 7,20-No Parking (Com Plate),,,
7288791294,PTI7,NY,OMT,06/27/2015,38,4DSD,TOYOT,T,11710,35430,35450,20151231,0020,20,20,359326,T103,N,0301P,,NY,F,492,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,BL,,2008,,0,32 7,38-Failure to Display Muni Rec,,,
7288791373,Y41EYJ,NJ,PAS,06/27/2015,38,SUBN,SUBAR,T,11710,35450,35470,88888888,0020,20,20,359326,T103,N,0524P,,NY,F,513,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,WHITE,,0,,0,32 7,38-Failure to Display Muni Rec,,,
7288791634,GWC4402,NY,PAS,06/29/2015,37,SUBN,ME/BE,T,35210,15710,11710,20170204,0020,20,20,359326,T103,N,1243P,1208P,NY,F,161,W 72nd St,,0,408,h1,,Y,0900A,1000P,BK,,2015,108-3008,0,07 7,37-Expired Muni Meter,,,
7288791695,GTZ4295,NY,PAS,06/29/2015,71,4DSD,MAZDA,T,35190,15710,13610,20161118,0020,20,20,359326,T103,N,0100P,,NY,F,131,W 71st St,,0,408,j6,,,,,BK,,2010,,0,07 7,71-Insp. Sticker Missing (NYS,,,
7288791701,K87DCD,NJ,PAS,06/29/2015,50,4DSD,SAAB,T,0,0,0,88888888,0020,20,20,359326,T103,N,0106P,,NY,I,N,W 69th St,0ft E/of Columbus Av,0,408,e5,,,,,OTHER,,0,,0,07 7,50-Crosswalk,,,
7288791713,PE947,RI,PAS,06/29/2015,38,4DSD,TOYOT,T,15710,35130,35150,20140888,0020,20,20,359326,T103,N,0110P,,NY,F,181,Columbus Ave,,0,408,h1,,Y,0730A,0700P,BLACK,,0,,0,07 7,38-Failure to Display Muni Rec,,,
7288791749,JVJ3230,PA,PAS,06/29/2015,40,SUBN,JEEP,T,15710,35110,35130,88880088,0020,20,20,359326,T103,N,0119P,,NY,F,160,Columbus Ave,,0,408,e2,,YYYYYYY,,,WHITE,,0,,3,07 7,40-Fire Hydrant,,,
7288791762,JVJ4219,PA,PAS,06/29/2015,38,4DSD,NISSA,T,11710,35570,35590,20160488,0020,20,20,359326,T103,N,0146P,,NY,O,630,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,WHITE,,0,,0,07 7,38-Failure to Display Muni Rec,,,
7288792511,GXA6273,NY,PAS,07/04/2015,70,SUBN,FORD,T,35250,15710,11710,20150615,0020,20,20,359326,T103,N,1017A,,NY,F,151,W 74th St,,0,408,j3,,YYYYYYY,,,BK,,1996,,0,G 77,70A-Reg. Sticker Expired (NYS),,,
7288792547,GER1388,NY,PAS,07/04/2015,71,2DSD,FIAT,T,11710,35510,35530,20170316,0020,20,20,359326,T103,N,0206P,,NY,F,575,Amsterdam Ave,,0,408,j6,,YYYYYYY,,,WHITE,,2013,,0,G 77,71A-Insp Sticker Expired (NYS),,,
7288792559,GAD1364,NY,PAS,07/04/2015,71,4DSD,TOYOT,T,11710,35610,35630,20160727,0020,20,20,359326,T103,N,0235P,,NY,F,664,Amsterdam Ave,,0,408,j6,,YYYYYYY,,,GY,,2014,,0,G 77,71A-Insp Sticker Expired (NYS),,,
7288793187,GNZ2633,NY,PAS,07/08/2015,71,VAN,FORD,T,11710,35370,35390,20160515,0020,20,20,359326,T103,N,1212P,,NY,O,428,Amsterdam Ave,,0,408,j6,,YYYYYYY,,,BL,,2004,,0,08 7,71A-Insp Sticker Expired (NYS),,,
7288793667,KLEEN19,NY,COM,07/10/2015,38,VAN,FORD,T,11710,35470,35490,20160531,0020,20,20,359326,T103,N,1156A,,NY,F,525,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,BL,,2006,,0,07 7,38-Failure to Display Muni Rec,,,
7288793734,XAKD66,NJ,PAS,07/10/2015,40,DELV,HINO,T,11710,0,0,88880088,0020,20,20,359326,T103,N,1218P,,NY,I,E,Amsterdam Ave,5ft S/of W 82nd St,0,408,e2,,YYYYYYY,,,BLUE,,0,,0,07 7,40-Fire Hydrant,,,
7288793801,W93FED,NJ,PAS,07/10/2015,38,SUBN,CHEVR,T,11710,35310,35330,88888888,0020,20,20,359326,T103,N,1242P,,NY,O,376,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,BLACK,,0,,0,07 7,38-Failure to Display Muni Rec,,,
7288793813,ZDH5639,PA,PAS,07/10/2015,14,VAN,FORD,T,35290,11710,13610,20160488,0020,20,20,359326,T103,N,1246P,,NY,O,205,W 76th St,,0,408,c,,YYYYYYY,,,YELLO,,0,,0,07 7,14-No Standing,,,
7288793825,M43FNW,NJ,PAS,07/10/2015,14,4DSD,FORD,T,35290,11710,13610,88888888,0020,20,20,359326,T103,N,1248P,,NY,O,205,W 76th St,,0,408,c,,YYYYYYY,,,RED,,0,,0,07 7,14-No Standing,,,
7288794696,GXN1763,NY,OMS,07/15/2015,38,SUBN,KI/M,T,11710,35390,35410,20160930,0020,20,20,359326,T103,N,1223P,,NY,F,442,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,GY,,2016,,0,06 7,38-Failure to Display Muni Rec,,,
7288794714,GEH5630,NY,PAS,07/15/2015,37,4DSD,INFIN,T,11710,35350,35370,20170327,0020,20,20,359326,T103,N,1232P,1226P,NY,F,410,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,BLACK,,2013,103-3035,0,06 7,37-Expired Muni Meter,,,
7288794738,XY228A,NJ,PAS,07/15/2015,37,VAN,NISSA,T,11710,35290,35310,88880088,0020,20,20,359326,T103,N,1242P,1224P,NY,F,353,Amsterdam Ave,,20150715,408,h1,,Y,0900A,0700P,SILVE,,0,103-3018,0,06 7,37-Expired Muni Meter,,,
7288794763,GNA3171,NY,PAS,07/15/2015,37,4DSD,HONDA,T,35270,11710,13610,20160205,0020,20,20,359326,T103,N,1253P,1140A,NY,F,215,W 75th St,,0,408,h1,,Y,0830A,0700P,WH,,2015,103-3041,0,06 7,37-Expired Muni Meter,,,
7288794842,XCJW34,NJ,PAS,07/15/2015,37,DELV,CHEVR,T,13610,35130,35150,88880088,0020,20,20,359326,T103,N,0133P,0949A,NY,F,2000,Broadway,,0,408,h1,,Y,0800A,1000P,WHITE,,0,140-3091,0,06 7,37-Expired Muni Meter,,,
7288794880,W201218C,NY,OMT,07/15/2015,38,SUBN,CADIL,T,13610,35170,35190,20160430,0020,20,20,359326,T103,N,0156P,,NY,F,2039B,Broadway,,0,408,h1,,YYYYY,1000A,0400P,BLACK,,2007,,0,06 7,38-Failure to Display Muni Rec,,,
7288794910,GPF6258,NY,PAS,07/15/2015,71,SUBN,HONDA,T,11710,35610,35630,20160428,0020,20,20,359326,T103,N,0506P,,NY,F,673,Amsterdam Ave,,0,408,j6,,YYYYYYY,,,GY,,2014,,0,06 7,71A-Insp Sticker Expired (NYS),,,
7288795846,GCK3496,NY,PAS,07/22/2015,71,SUBN,NISSA,T,11710,35370,35390,20161012,0020,20,20,359326,T103,N,0122P,,NY,F,422,Amsterdam Ave,,0,408,j6,,YYYYYYY,,,BK,,2009,,0,33 7,71A-Insp Sticker Expired (NYS),,,
7288795858,GCK3496,NY,PAS,07/22/2015,38,SUBN,NISSA,T,11710,35370,35390,20161012,0020,20,20,359326,T103,N,0123P,,NY,F,422,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,BK,,2009,,0,33 7,38-Failure to Display Muni Rec,,,
7288795901,ZGJ7340,PA,PAS,07/22/2015,40,DELV,CHEVR,T,11710,35290,35310,20151288,0020,20,20,359326,T103,N,0141P,,NY,F,353,Amsterdam Ave,,0,408,e2,,YYYYYYY,,,WHITE,,0,,6,33 7,40-Fire Hydrant,,,
7288795950,XAKH22,NJ,PAS,07/22/2015,37,PICK,FORD,T,35170,14510,15710,88880088,0020,20,20,359326,T103,N,0208P,1253P,NY,F,65,W 70th St,,0,408,h1,,Y,0900A,0700P,BLACK,,0,103-3110,0,33 7,37-Expired Muni Meter,,,
7288795974,GMG7282,NY,PAS,07/22/2015,38,SUBN,ME/BE,T,15710,35110,35130,20160203,0020,20,20,359326,T103,N,0219P,,NY,F,171,Columbus Ave,,0,408,h1,,Y,0730A,0700P,BLACK,,2011,,0,33 7,38-Failure to Display Muni Rec,,,
7288796000,GJZ9932,NY,PAS,07/22/2015,38,4DSD,BMW,T,35110,0,0,20150908,0020,20,20,359326,T103,N,0234P,,NY,I,N,W 67th St,70ft W/of Broadway,0,408,h1,,Y,0900A,0700P,GY,,2007,,0,33 7,38-Failure to Display Muni Rec,,,
7288796036,GSD6376,NY,PAS,07/22/2015,37,4DSD,LEXUS,T,35210,13610,44990,20160715,0020,20,20,359326,T103,N,0437P,0343P,NY,F,228,W 72nd St,,0,408,h1,,Y,0900A,0700P,GY,,2014,108-3012,0,33 7,37-Expired Muni Meter,,,
7288796048,GSR2717,PA,PAS,07/22/2015,37,SUBN,SUBAR,T,35210,13610,44990,20160888,0020,20,20,359326,T103,N,0441P,0217P,NY,O,242,W 72nd St,,0,408,h1,,Y,0830A,0700P,RED,,0,108-3015,0,33 7,37-Expired Muni Meter,,,
7288796061,GYU6393,NY,PAS,07/22/2015,38,SUBN,FORD,T,11710,35630,35650,20170630,0020,20,20,359326,T103,N,0546P,,NY,F,690,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,GY,,2005,,0,33 7,38-Failure to Display Muni Rec,,,
7288796073,VAU7617,VA,PAS,07/23/2015,37,SUBN,CHRYS,T,13610,35330,35350,20150488,0020,20,20,359326,T103,N,0123P,1248P,NY,F,2206,Broadway,,0,408,h1,,Y,0800A,1000P,OTHER,,0,108-3049,0,59 7,37-Expired Muni Meter,,,
7288796206,X69CKR,NJ,PAS,07/23/2015,37,SUBN,VOLVO,T,35210,13610,44990,88888888,0020,20,20,359326,T103,N,0210P,0203P,NY,F,254,W 72nd St,,20150723,408,h1,,Y,0900A,0700P,BLACK,,0,108-3013,0,59 7,37-Expired Muni Meter,,,
7288796220,GXC2666,NY,PAS,07/23/2015,74,SUBN,TOYOT,T,15710,35150,35170,20170325,0020,20,20,359326,T103,N,0227P,,NY,F,205,Columbus Ave,,0,408,j2,,,,,GY,,2015,,0,59 7,74B-Covered Plate,,,
7288796231,GSY4439,NY,OMS,07/23/2015,37,4DSD,VOLKS,T,15710,35130,35150,20150930,0020,20,20,359326,T103,N,0231P,0225P,NY,O,190,Columbus Ave,,0,408,h1,,Y,0730A,0700P,GY,,2015,103-3106,0,59 7,37-Expired Muni Meter,,,
7309977865,GTB7485,NY,PAS,06/30/2015,38,SUBN,CHEVR,T,11710,35510,35530,20160924,0020,20,20,362218,T103,H,1033A,,NY,F,575,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,WH,,2013,,0,47 7,38-Failure to Display Muni Rec,,,
7309977877,GKS9289,NY,PAS,06/30/2015,37,SUBN,CHEVR,T,11710,35550,35570,20151114,0020,20,20,362218,T103,H,1038A,1026A,NY,F,608,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,BL,,2006,103-8117,0,47 7,37-Expired Muni Meter,,,
7309977920,GHE7832,NY,PAS,06/30/2015,21,4DSD,TOYOT,T,35590,14510,15710,20150819,0020,20,20,362218,T103,H,1137A,,NY,F,62,W 91st St,,0,408,d1,,Y  Y,1130A,0100P,GY,,2006,,0,47 7,21-No Parking (street clean),,,
7309977968,TOPHAT4,NY,COM,06/30/2015,21,VAN,CHEVR,T,35670,14510,15710,20160228,0020,20,20,362218,T103,H,1148A,,NY,F,30,W 95th St,,0,408,d1,,Y  Y,1130A,0100P,TN,,1997,,0,47 7,21-No Parking (street clean),,,
7309977993,JSE1241,PA,PAS,06/30/2015,21,4DSD,MITSU,T,35670,40404,40404,20150088,0020,20,20,362218,T103,H,1153A,,NY,F,700,W 95th St,,0,408,d1,,Y  Y,1130A,0100P,RED,,0,,0,47 7,21-No Parking (street clean),,,
7309978020,GCW3022,NY,PAS,06/30/2015,38,SUBN,SUBAR,T,11710,35550,35570,20150815,0020,20,20,362218,T103,H,0136P,,NY,O,616,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,GY,,2010,,0,47 7,38-Failure to Display Muni Rec,,,
7309978420,GEV4629,NY,PAS,07/02/2015,38,4DSD,ME/BE,T,13610,35390,35410,20170221,0020,20,20,362218,T103,H,1041A,,NY,F,2268,Broadway,,0,408,h1,,Y,0900A,1000P,BK,,2015,,0,43 7,38-Failure to Display Muni Rec,,,
7309978444,GVV2888,NY,PAS,07/02/2015,40,SUBN,JEEP,T,35350,11710,13610,20161221,0020,20,20,362218,T103,H,1056A,,NY,F,222,W 79th St,,0,408,e2,,YYYYYYY,,,BK,,2015,,0,43 7,40-Fire Hydrant,,,
7309978500,GYG4116,NY,PAS,07/02/2015,38,4DSD,JAGUA,T,11710,35490,35510,20150724,0020,20,20,362218,T103,H,1117A,,NY,O,541,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,BLACK,,2015,,0,43 7,38-Failure to Display Muni Rec,,,
7309978584,GTS2533,NY,PAS,07/02/2015,21,4DSD,TOYOT,T,35630,15710,11710,20160924,0020,20,20,362218,T103,H,1151A,,NY,F,155,W 93rd St,,0,408,d1,,Y  Y,1130A,0100P,WH,,2005,,0,43 7,21-No Parking (street clean),,,
7309978640,GFT8338,NY,PAS,07/02/2015,37,SUBN,HYUND,T,15710,35630,35650,20170526,0020,20,20,362218,T103,H,0313P,0152P,NY,O,689,Columbus Ave,,0,408,h1,,YYYYY,1000A,0700P,RD,,2013,103-3049,0,43 7,37-Expired Muni Meter,,,
7281397999,XN188Y,NJ,PAS,06/26/2015,14,DELV,ISUZU,T,13610,11710,35210,20150088,0020,20,20,362238,T103,G,0830A,,NY,F,2061,Broadway,,0,408,c,,YYYYYYY,,,WHITE,,0,,0,31 7,14-No Standing,,,
7281398013,GXN1415,NY,OMS,06/26/2015,38,4DSD,BUICK,T,35010,13610,15710,20160930,0020,20,20,362238,T103,G,0941A,,NY,O,62,W 62nd St,,0,408,h1,,Y,0900A,1200A,GY,,2015,,0,31 7,38-Failure to Display Muni Rec,,,
7281398062,XCPP44,NJ,PAS,06/26/2015,42,VAN,FORD,T,35110,15710,13610,20150088,0020,20,20,362238,T103,G,1014A,,NY,O,101,W 67th St,,0,408,h1,,Y,0500A,0600P,WHITE,,0,103-3098,0,31 7,42-Exp. Muni-Mtr (Com. Mtr. Z),,,
7281398116,GGY536,VT,PAS,06/26/2015,38,SUBN,SUBAR,T,35210,13610,44990,20150088,0020,20,20,362238,T103,G,1140A,,NY,F,247,W 72nd St,,0,408,h1,,Y,0830A,0700P,RED,,0,,0,31 7,38-Failure to Display Muni Rec,,,
7281398153,GMZ9504,NY,PAS,06/26/2015,38,SUBN,DODGE,T,11710,35590,35610,20170508,0020,20,20,362238,T103,G,1214P,,NY,O,648,Amsterdam Ave,,0,408,h1,,Y,0900A,0700P,GR,,1999,,0,31 7,38-Failure to Display Muni Rec,,,
7281398360,XU890P,NJ,PAS,06/29/2015,21,VAN,CHEVR,T,35410,44990,29690,20150088,0020,20,20,362238,T103,G,1115A,,NY,O,308,W 82nd St,,0,408,d1,,Y  Y,1100A,1230A,YELLO,,0,,0,42 7,21-No Parking (street clean),,,
7281398372,LICNPL8,NY,SRF,06/29/2015,21,SUBN,INFIN,T,44990,35370,35390,20160724,0020,20,20,362238,T103,G,1119A,,NY,O,420,West End Ave,,0,408,d1,,Y  Y,1100A,1230A,WHITE,,0,,0,42 7,21-No Parking (street clean),,,
7281398414,GZJ9939,NY,PAS,06/30/2015,21,4DSD,HYUND,T,13610,35350,35370,20150727,0020,20,20,362238,T103,G,0825A,,NY,F,2231,Broadway,,0,408,d1,,Y,0800A,0830A,BLACK,,2015,,0,47 7,21-No Parking (street clean),,,
7281398530,XT553Y,NJ,PAS,06/30/2015,40,VAN,FORD,T,13610,35470,35490,20150088,0020,20,20,362238,T103,G,1025A,,NY,O,2350,Broadway,,0,408,e2,,YYYYYYY,,,WHITE,,0,,3,47 7,40-Fire Hydrant,,,
7281398610,XT785C,NJ,PAS,06/30/2015,46,VAN,FRUEH,T,13610,35350,35370,20150088,0020,20,20,362238,T103,G,1219P,1200P,NY,F,2239,Broadway,,0,408,F1,,,,,WHITE,,0,,0,47 7,46B-Double Parking (Com-100Ft),,,
7281398621,XCDC10,NJ,PAS,06/30/2015,46,DELV,ISUZU,T,13610,35370,35390,20150088,0020,20,20,362238,T103,G,1220P,1200P,NY,F,2255,Broadway,,0,408,F1,,,,,WHITE,,0,,0,47 7,46B-Double Parking (Com-100Ft),,,
