CAMIS,DBA,BORO,BUILDING,STREET,ZIPCODE,PHONE,CUISINE DESCRIPTION,INSPECTION DATE,ACTION,VIOLATION CODE,VIOLATION DESCRIPTION,CRITICAL FLAG,SCORE,GRADE,GRADE DATE,RECORD DATE,INSPECTION TYPE,Latitude,Longitude,Community Board,Council District,Census Tract,BIN,BBL,NTA
50095793,EAT THAI,Manhattan,654,9 AVENUE,10036,2126219112,Thai,3/10/2020,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,25,B,3/10/2020,8/8/2021,Pre-permit (Operational) / Re-inspection,40.76074999,-73.99092145,104,3,12100,1025037,1010360163,MN15
50065094,HUB THAI,Manhattan,103,AVENUE A,10009,2122288221,Thai,3/10/2020,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,14,,,8/8/2021,Cycle Inspection / Initial Inspection,40.72578915,-73.98373577,103,2,3200,1005793,1004347501,MN22
41687136,TOP THAI RESTAURANT,Brooklyn,8510,4 AVENUE,11209,7183335811,Thai,3/10/2020,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,3/10/2020,8/8/2021,Cycle Inspection / Re-inspection,40.62339574,-74.02811598,310,43,6200,3153126,3060340041,BK31
41687136,TOP THAI RESTAURANT,Brooklyn,8510,4 AVENUE,11209,7183335811,Thai,3/10/2020,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,3/10/2020,8/8/2021,Cycle Inspection / Re-inspection,40.62339574,-74.02811598,310,43,6200,3153126,3060340041,BK31
50095793,EAT THAI,Manhattan,654,9 AVENUE,10036,2126219112,Thai,3/10/2020,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,25,B,3/10/2020,8/8/2021,Pre-permit (Operational) / Re-inspection,40.76074999,-73.99092145,104,3,12100,1025037,1010360163,MN15
50083854,OPAI THAI,Manhattan,722,AMSTERDAM AVENUE,10025,2128668989,Thai,3/11/2020,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,17,,,8/8/2021,Cycle Inspection / Initial Inspection,40.7935382,-73.97075009,107,6,18300,1033698,1012430030,MN12
50083854,OPAI THAI,Manhattan,722,AMSTERDAM AVENUE,10025,2128668989,Thai,3/11/2020,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,17,,,8/8/2021,Cycle Inspection / Initial Inspection,40.7935382,-73.97075009,107,6,18300,1033698,1012430030,MN12
50085243,CHAM THAI CUISINE,Queens,881,WOODWARD AVENUE,11385,7188944404,Thai,3/11/2020,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,30,C,3/11/2020,8/8/2021,Cycle Inspection / Re-inspection,40.70255763,-73.90171658,405,30,58500,4083392,4034840015,QN20
50085243,CHAM THAI CUISINE,Queens,881,WOODWARD AVENUE,11385,7188944404,Thai,3/11/2020,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,30,C,3/11/2020,8/8/2021,Cycle Inspection / Re-inspection,40.70255763,-73.90171658,405,30,58500,4083392,4034840015,QN20
50085243,CHAM THAI CUISINE,Queens,881,WOODWARD AVENUE,11385,7188944404,Thai,3/11/2020,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,30,C,3/11/2020,8/8/2021,Cycle Inspection / Re-inspection,40.70255763,-73.90171658,405,30,58500,4083392,4034840015,QN20
50085243,CHAM THAI CUISINE,Queens,881,WOODWARD AVENUE,11385,7188944404,Thai,3/11/2020,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,30,C,3/11/2020,8/8/2021,Cycle Inspection / Re-inspection,40.70255763,-73.90171658,405,30,58500,4083392,4034840015,QN20
50083854,OPAI THAI,Manhattan,722,AMSTERDAM AVENUE,10025,2128668989,Thai,3/11/2020,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,17,,,8/8/2021,Cycle Inspection / Initial Inspection,40.7935382,-73.97075009,107,6,18300,1033698,1012430030,MN12
50084746,WILLIAMSBURG THAI CUISINE,Brooklyn,212,BEDFORD AVENUE,11249,9293377651,Thai,3/11/2020,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,11,A,3/11/2020,8/8/2021,Cycle Inspection / Re-inspection,40.7169063,-73.95872799,301,33,55300,3062192,3023350026,BK73
50084746,WILLIAMSBURG THAI CUISINE,Brooklyn,212,BEDFORD AVENUE,11249,9293377651,Thai,3/11/2020,Violations were cited in the following area(s).,04L,Evidence of mice or live mice present in facility's food and/or non-food areas.,Critical,11,A,3/11/2020,8/8/2021,Cycle Inspection / Re-inspection,40.7169063,-73.95872799,301,33,55300,3062192,3023350026,BK73
50085243,CHAM THAI CUISINE,Queens,881,WOODWARD AVENUE,11385,7188944404,Thai,3/11/2020,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,30,C,3/11/2020,8/8/2021,Cycle Inspection / Re-inspection,40.70255763,-73.90171658,405,30,58500,4083392,4034840015,QN20
50085243,CHAM THAI CUISINE,Queens,881,WOODWARD AVENUE,11385,7188944404,Thai,3/11/2020,Violations were cited in the following area(s).,04A,Food Protection Certificate not held by supervisor of food operations.,Critical,30,C,3/11/2020,8/8/2021,Cycle Inspection / Re-inspection,40.70255763,-73.90171658,405,30,58500,4083392,4034840015,QN20
50084746,WILLIAMSBURG THAI CUISINE,Brooklyn,212,BEDFORD AVENUE,11249,9293377651,Thai,3/11/2020,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,11,A,3/11/2020,8/8/2021,Cycle Inspection / Re-inspection,40.7169063,-73.95872799,301,33,55300,3062192,3023350026,BK73
50085243,CHAM THAI CUISINE,Queens,881,WOODWARD AVENUE,11385,7188944404,Thai,3/11/2020,Violations were cited in the following area(s).,08C,Pesticide use not in accordance with label or applicable laws. Prohibited chemical used/stored. Open bait station used.,Not Critical,30,C,3/11/2020,8/8/2021,Cycle Inspection / Re-inspection,40.70255763,-73.90171658,405,30,58500,4083392,4034840015,QN20
50039387,NUR THAI,Queens,6332,WOODHAVEN BLVD,11374,7182556141,Thai,3/12/2020,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,13,A,3/12/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.72361803,-73.86859516,405,30,67900,4069613,4029990019,QN21
50039387,NUR THAI,Queens,6332,WOODHAVEN BLVD,11374,7182556141,Thai,3/12/2020,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,13,A,3/12/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.72361803,-73.86859516,405,30,67900,4069613,4029990019,QN21
50039387,NUR THAI,Queens,6332,WOODHAVEN BLVD,11374,7182556141,Thai,3/12/2020,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,3/12/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.72361803,-73.86859516,405,30,67900,4069613,4029990019,QN21
50039387,NUR THAI,Queens,6332,WOODHAVEN BLVD,11374,7182556141,Thai,3/12/2020,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,3/12/2020,8/8/2021,Cycle Inspection / Initial Inspection,40.72361803,-73.86859516,405,30,67900,4069613,4029990019,QN21
50082385,THAI DIRECT BOWLS,Manhattan,131,AVENUE A,10009,6463701122,Thai,3/13/2020,Violations were cited in the following area(s).,05D,Hand washing facility not provided in or near food preparation area and toilet room. Hot and cold running water at adequate pressure to enable cleanliness of employees not provided at facility. Soap and an acceptable hand-drying device not provided.,Critical,10,A,3/13/2020,8/8/2021,Cycle Inspection / Re-inspection,40.72681284,-73.98299229,103,2,3200,1005881,1004360034,MN22
41581830,PAD THAI NOODLE LOUNGE,Manhattan,114,8 AVENUE,10011,2126916226,Thai,3/13/2020,Violations were cited in the following area(s).,09A,Canned food product observed dented and not segregated from other consumable food items.,Not Critical,12,A,3/13/2020,8/8/2021,Cycle Inspection / Re-inspection,40.74082337,-74.00172495,104,3,8100,1081540,1007650001,MN13
41581830,PAD THAI NOODLE LOUNGE,Manhattan,114,8 AVENUE,10011,2126916226,Thai,3/13/2020,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,12,A,3/13/2020,8/8/2021,Cycle Inspection / Re-inspection,40.74082337,-74.00172495,104,3,8100,1081540,1007650001,MN13
41581830,PAD THAI NOODLE LOUNGE,Manhattan,114,8 AVENUE,10011,2126916226,Thai,3/13/2020,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,12,A,3/13/2020,8/8/2021,Cycle Inspection / Re-inspection,40.74082337,-74.00172495,104,3,8100,1081540,1007650001,MN13
50103722,ONCE MORE THAI,Manhattan,6,CLINTON STREET,10002,2122288858,Thai,3/16/2020,Violations were cited in the following area(s).,06D,"Food contact surface not properly washed, rinsed and sanitized after each use and following any activity when contamination may have occurred.",Critical,13,A,3/16/2020,8/8/2021,Pre-permit (Operational) / Initial Inspection,40.72110387,-73.98400388,103,2,2201,1004264,1003500050,MN28
50103722,ONCE MORE THAI,Manhattan,6,CLINTON STREET,10002,2122288858,Thai,3/16/2020,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,13,A,3/16/2020,8/8/2021,Pre-permit (Operational) / Initial Inspection,40.72110387,-73.98400388,103,2,2201,1004264,1003500050,MN28
41639772,AM THAI BISTRO,Brooklyn,1003,CHURCH AVENUE,11218,7182878888,Thai,3/16/2020,Violations were cited in the following area(s).,02G,Cold food item held above 41º F (smoked fish and reduced oxygen packaged foods above 38 ºF) except during necessary preparation.,Critical,26,B,3/16/2020,8/8/2021,Cycle Inspection / Re-inspection,40.64666282,-73.97016248,314,40,50600,3116332,3050710044,BK42
41639772,AM THAI BISTRO,Brooklyn,1003,CHURCH AVENUE,11218,7182878888,Thai,3/16/2020,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,26,B,3/16/2020,8/8/2021,Cycle Inspection / Re-inspection,40.64666282,-73.97016248,314,40,50600,3116332,3050710044,BK42
41639772,AM THAI BISTRO,Brooklyn,1003,CHURCH AVENUE,11218,7182878888,Thai,3/16/2020,Violations were cited in the following area(s).,06C,"Food not protected from potential source of contamination during storage, preparation, transportation, display or service.",Critical,26,B,3/16/2020,8/8/2021,Cycle Inspection / Re-inspection,40.64666282,-73.97016248,314,40,50600,3116332,3050710044,BK42
50070184,RAENU THAI,Manhattan,844,AMSTERDAM AVENUE,10025,9176843099,Thai,3/16/2020,Violations were cited in the following area(s).,08A,Facility not vermin proof. Harborage or conditions conducive to attracting vermin to the premises and/or allowing vermin to exist.,Not Critical,10,A,3/16/2020,8/8/2021,Cycle Inspection / Re-inspection,40.79743498,-73.96790953,107,7,18700,1056509,1018730030,MN12
50070184,RAENU THAI,Manhattan,844,AMSTERDAM AVENUE,10025,9176843099,Thai,3/16/2020,Violations were cited in the following area(s).,04M,Live roaches present in facility's food and/or non-food areas.,Critical,10,A,3/16/2020,8/8/2021,Cycle Inspection / Re-inspection,40.79743498,-73.96790953,107,7,18700,1056509,1018730030,MN12
50103722,ONCE MORE THAI,Manhattan,6,CLINTON STREET,10002,2122288858,Thai,3/16/2020,Violations were cited in the following area(s).,06E,"Sanitized equipment or utensil, including in-use food dispensing utensil, improperly used or stored.",Critical,13,A,3/16/2020,8/8/2021,Pre-permit (Operational) / Initial Inspection,40.72110387,-73.98400388,103,2,2201,1004264,1003500050,MN28
41639772,AM THAI BISTRO,Brooklyn,1003,CHURCH AVENUE,11218,7182878888,Thai,3/16/2020,Violations were cited in the following area(s).,10F,"Non-food contact surface improperly constructed. Unacceptable material used. Non-food contact surface or equipment improperly maintained and/or not properly sealed, raised, spaced or movable to allow accessibility for cleaning on all sides, above and underneath the unit.",Not Critical,26,B,3/16/2020,8/8/2021,Cycle Inspection / Re-inspection,40.64666282,-73.97016248,314,40,50600,3116332,3050710044,BK42
41639772,AM THAI BISTRO,Brooklyn,1003,CHURCH AVENUE,11218,7182878888,Thai,3/16/2020,Violations were cited in the following area(s).,10B,Plumbing not properly installed or maintained; anti-siphonage or backflow prevention device not provided where required; equipment or floor not properly drained; sewage disposal system in disrepair or not functioning properly.,Not Critical,26,B,3/16/2020,8/8/2021,Cycle Inspection / Re-inspection,40.64666282,-73.97016248,314,40,50600,3116332,3050710044,BK42
